timestamp,Clear Invoice,Create Purchase Order Item,Record Goods Receipt,Record Invoice Receipt,Vendor creates invoice,total_events
2018-03-20 13:00:00+00:00,0,41,41,1,0,83
2018-03-20 13:30:00+00:00,0,4,24,24,0,52
2018-03-20 14:00:00+00:00,0,23,8,98,0,129
2018-03-20 14:30:00+00:00,0,41,22,71,0,134
2018-03-20 15:00:00+00:00,0,34,5,86,0,125
2018-03-20 15:30:00+00:00,0,1,10,26,0,37
2018-03-20 16:00:00+00:00,0,0,5,67,0,72
2018-03-20 16:30:00+00:00,0,2,153,46,0,201
2018-03-20 17:00:00+00:00,0,10,0,30,0,40
2018-03-20 17:30:00+00:00,0,2,0,0,0,2
2018-03-20 18:00:00+00:00,0,0,0,0,0,0
2018-03-20 18:30:00+00:00,0,0,0,0,0,0
2018-03-20 19:00:00+00:00,0,0,3,0,0,3
2018-03-20 19:30:00+00:00,0,0,0,0,0,0
2018-03-20 20:00:00+00:00,0,0,0,0,0,0
2018-03-20 20:30:00+00:00,0,0,0,0,0,0
2018-03-20 21:00:00+00:00,0,0,0,0,0,0
2018-03-20 21:30:00+00:00,0,0,0,0,0,0
2018-03-20 22:00:00+00:00,0,0,0,0,0,0
2018-03-20 22:30:00+00:00,0,0,0,0,458,458
2018-03-20 23:00:00+00:00,0,0,0,0,0,0
2018-03-20 23:30:00+00:00,0,0,0,0,0,0
2018-03-21 00:00:00+00:00,0,0,0,0,0,0
2018-03-21 00:30:00+00:00,0,0,0,0,0,0
2018-03-21 01:00:00+00:00,0,0,0,0,0,0
2018-03-21 01:30:00+00:00,0,0,0,0,0,0
2018-03-21 02:00:00+00:00,0,0,0,0,0,0
2018-03-21 02:30:00+00:00,0,0,0,0,0,0
2018-03-21 03:00:00+00:00,0,0,0,0,0,0
2018-03-21 03:30:00+00:00,0,0,0,0,0,0
2018-03-21 04:00:00+00:00,0,0,0,0,0,0
2018-03-21 04:30:00+00:00,0,2,0,0,0,2
2018-03-21 05:00:00+00:00,0,0,1,0,0,1
2018-03-21 05:30:00+00:00,0,0,10,2,0,12
2018-03-21 06:00:00+00:00,0,0,3,0,0,3
2018-03-21 06:30:00+00:00,0,20,81,0,0,101
2018-03-21 07:00:00+00:00,0,61,17,0,0,78
2018-03-21 07:30:00+00:00,0,15,1,0,0,16
2018-03-21 08:00:00+00:00,0,67,21,0,0,88
2018-03-21 08:30:00+00:00,0,7,25,10,0,42
2018-03-21 09:00:00+00:00,0,26,22,14,0,62
2018-03-21 09:30:00+00:00,0,24,1,83,0,108
2018-03-21 10:00:00+00:00,0,15,18,96,0,129
2018-03-21 10:30:00+00:00,0,20,14,32,0,66
2018-03-21 11:00:00+00:00,0,5,30,32,0,67
2018-03-21 11:30:00+00:00,0,2,12,12,0,26
2018-03-21 12:00:00+00:00,0,13,39,6,0,58
2018-03-21 12:30:00+00:00,0,2,31,90,0,123
2018-03-21 13:00:00+00:00,0,1,32,4,0,37
2018-03-21 13:30:00+00:00,0,4,39,13,0,56
2018-03-21 14:00:00+00:00,0,31,2,90,0,123
2018-03-21 14:30:00+00:00,0,9,6,4,0,19
2018-03-21 15:00:00+00:00,0,14,2,4,0,20
2018-03-21 15:30:00+00:00,0,3,7,20,0,30
2018-03-21 16:00:00+00:00,0,70,11,23,0,104
2018-03-21 16:30:00+00:00,0,62,67,21,0,150
2018-03-21 17:00:00+00:00,0,32,4,15,0,51
2018-03-21 17:30:00+00:00,0,33,2,0,0,35
2018-03-21 18:00:00+00:00,0,2,35,0,0,37
2018-03-21 18:30:00+00:00,0,0,25,0,0,25
2018-03-21 19:00:00+00:00,0,19,0,0,0,19
2018-03-21 19:30:00+00:00,0,0,0,0,0,0
2018-03-21 20:00:00+00:00,0,0,0,0,0,0
2018-03-21 20:30:00+00:00,0,0,1,0,0,1
2018-03-21 21:00:00+00:00,0,0,8,0,0,8
2018-03-21 21:30:00+00:00,0,7,2,0,0,9
2018-03-21 22:00:00+00:00,0,6,0,0,0,6
2018-03-21 22:30:00+00:00,0,24,0,0,467,491
2018-03-21 23:00:00+00:00,0,1,0,0,0,1
2018-03-21 23:30:00+00:00,0,0,0,0,0,0
2018-03-22 00:00:00+00:00,0,0,0,0,0,0
2018-03-22 00:30:00+00:00,0,0,0,0,0,0
2018-03-22 01:00:00+00:00,0,0,0,0,0,0
2018-03-22 01:30:00+00:00,0,0,0,0,0,0
2018-03-22 02:00:00+00:00,0,0,0,0,0,0
2018-03-22 02:30:00+00:00,0,0,0,0,0,0
2018-03-22 03:00:00+00:00,0,0,0,0,0,0
2018-03-22 03:30:00+00:00,0,0,0,0,0,0
2018-03-22 04:00:00+00:00,0,3,0,25,0,28
2018-03-22 04:30:00+00:00,0,0,0,23,0,23
2018-03-22 05:00:00+00:00,0,0,0,3,0,3
2018-03-22 05:30:00+00:00,0,0,9,0,0,9
2018-03-22 06:00:00+00:00,0,1,22,0,0,23
2018-03-22 06:30:00+00:00,0,5,10,0,0,15
2018-03-22 07:00:00+00:00,0,31,10,0,0,41
2018-03-22 07:30:00+00:00,0,63,6,0,0,69
2018-03-22 08:00:00+00:00,0,38,7,14,0,59
2018-03-22 08:30:00+00:00,0,13,14,32,0,59
2018-03-22 09:00:00+00:00,0,42,23,111,0,176
2018-03-22 09:30:00+00:00,0,34,23,40,0,97
2018-03-22 10:00:00+00:00,0,40,10,50,0,100
2018-03-22 10:30:00+00:00,0,17,6,6,0,29
2018-03-22 11:00:00+00:00,0,2,7,24,0,33
2018-03-22 11:30:00+00:00,0,4,19,23,0,46
2018-03-22 12:00:00+00:00,0,44,7,34,0,85
2018-03-22 12:30:00+00:00,434,5,23,16,0,478
2018-03-22 13:00:00+00:00,0,14,17,30,0,61
2018-03-22 13:30:00+00:00,0,20,4,21,0,45
2018-03-22 14:00:00+00:00,0,15,8,61,0,84
2018-03-22 14:30:00+00:00,0,34,35,16,0,85
2018-03-22 15:00:00+00:00,0,1,10,41,0,52
2018-03-22 15:30:00+00:00,0,17,2,35,0,54
2018-03-22 16:00:00+00:00,0,10,14,14,0,38
2018-03-22 16:30:00+00:00,0,22,28,134,0,184
2018-03-22 17:00:00+00:00,0,5,79,24,0,108
2018-03-22 17:30:00+00:00,0,4,1,0,0,5
2018-03-22 18:00:00+00:00,0,0,1,0,0,1
2018-03-22 18:30:00+00:00,0,0,1,0,0,1
2018-03-22 19:00:00+00:00,0,0,2,0,0,2
2018-03-22 19:30:00+00:00,0,0,0,0,0,0
2018-03-22 20:00:00+00:00,0,0,0,0,0,0
2018-03-22 20:30:00+00:00,0,2,0,0,0,2
2018-03-22 21:00:00+00:00,0,0,1,0,0,1
2018-03-22 21:30:00+00:00,0,0,0,0,0,0
2018-03-22 22:00:00+00:00,0,0,0,0,0,0
2018-03-22 22:30:00+00:00,0,0,0,0,453,453
2018-03-22 23:00:00+00:00,0,0,0,0,0,0
2018-03-22 23:30:00+00:00,0,0,0,0,0,0
2018-03-23 00:00:00+00:00,0,0,0,0,0,0
2018-03-23 00:30:00+00:00,0,0,0,0,0,0
2018-03-23 01:00:00+00:00,0,0,0,0,0,0
2018-03-23 01:30:00+00:00,0,0,7,0,0,7
2018-03-23 02:00:00+00:00,0,0,1,0,0,1
2018-03-23 02:30:00+00:00,0,0,0,0,0,0
2018-03-23 03:00:00+00:00,0,0,0,0,0,0
2018-03-23 03:30:00+00:00,0,0,0,0,0,0
2018-03-23 04:00:00+00:00,0,0,0,0,0,0
2018-03-23 04:30:00+00:00,0,0,0,0,0,0
2018-03-23 05:00:00+00:00,0,0,0,0,0,0
2018-03-23 05:30:00+00:00,0,0,1,0,0,1
2018-03-23 06:00:00+00:00,0,77,44,0,0,121
2018-03-23 06:30:00+00:00,0,38,24,0,0,62
2018-03-23 07:00:00+00:00,0,2,10,0,0,12
2018-03-23 07:30:00+00:00,0,35,19,0,0,54
2018-03-23 08:00:00+00:00,0,15,28,37,0,80
2018-03-23 08:30:00+00:00,0,28,10,34,0,72
2018-03-23 09:00:00+00:00,0,7,13,8,0,28
2018-03-23 09:30:00+00:00,0,22,12,34,0,68
2018-03-23 10:00:00+00:00,0,12,25,26,0,63
2018-03-23 10:30:00+00:00,0,3,19,13,0,35
2018-03-23 11:00:00+00:00,0,9,38,45,0,92
2018-03-23 11:30:00+00:00,0,28,14,65,0,107
2018-03-23 12:00:00+00:00,0,77,16,28,0,121
2018-03-23 12:30:00+00:00,0,1,6,43,0,50
2018-03-23 13:00:00+00:00,0,12,10,41,0,63
2018-03-23 13:30:00+00:00,0,8,7,69,0,84
2018-03-23 14:00:00+00:00,0,29,12,19,0,60
2018-03-23 14:30:00+00:00,0,16,14,22,0,52
2018-03-23 15:00:00+00:00,0,1,30,32,0,63
2018-03-23 15:30:00+00:00,0,2,8,9,0,19
2018-03-23 16:00:00+00:00,0,15,0,22,0,37
2018-03-23 16:30:00+00:00,0,1,0,8,0,9
2018-03-23 17:00:00+00:00,0,2,0,0,0,2
2018-03-23 17:30:00+00:00,0,3,0,0,0,3
2018-03-23 18:00:00+00:00,0,1,0,0,0,1
2018-03-23 18:30:00+00:00,0,0,0,0,0,0
2018-03-23 19:00:00+00:00,0,0,0,0,0,0
2018-03-23 19:30:00+00:00,0,0,0,0,0,0
2018-03-23 20:00:00+00:00,0,0,1,0,0,1
2018-03-23 20:30:00+00:00,0,0,0,0,0,0
2018-03-23 21:00:00+00:00,0,0,0,0,0,0
2018-03-23 21:30:00+00:00,0,0,0,0,0,0
2018-03-23 22:00:00+00:00,0,0,0,0,0,0
2018-03-23 22:30:00+00:00,0,0,0,0,414,414
2018-03-23 23:00:00+00:00,0,0,0,0,0,0
2018-03-23 23:30:00+00:00,0,0,0,0,0,0
2018-03-24 00:00:00+00:00,0,0,0,0,0,0
2018-03-24 00:30:00+00:00,0,0,0,0,0,0
2018-03-24 01:00:00+00:00,0,0,0,0,0,0
2018-03-24 01:30:00+00:00,0,0,0,0,0,0
2018-03-24 02:00:00+00:00,0,0,0,0,0,0
2018-03-24 02:30:00+00:00,0,0,1,0,0,1
2018-03-24 03:00:00+00:00,0,0,0,7,0,7
2018-03-24 03:30:00+00:00,0,0,0,8,0,8
2018-03-24 04:00:00+00:00,0,0,0,14,0,14
2018-03-24 04:30:00+00:00,0,0,0,11,0,11
2018-03-24 05:00:00+00:00,0,0,0,3,0,3
2018-03-24 05:30:00+00:00,0,0,0,7,0,7
2018-03-24 06:00:00+00:00,0,0,0,21,0,21
2018-03-24 06:30:00+00:00,0,0,0,8,0,8
2018-03-24 07:00:00+00:00,0,0,2,5,0,7
2018-03-24 07:30:00+00:00,0,0,0,2,0,2
2018-03-24 08:00:00+00:00,0,0,0,12,0,12
2018-03-24 08:30:00+00:00,0,0,0,28,0,28
2018-03-24 09:00:00+00:00,0,0,0,12,0,12
2018-03-24 09:30:00+00:00,0,0,0,24,0,24
2018-03-24 10:00:00+00:00,0,0,0,6,0,6
2018-03-24 10:30:00+00:00,0,0,0,0,0,0
2018-03-24 11:00:00+00:00,0,0,0,8,0,8
2018-03-24 11:30:00+00:00,0,0,0,5,0,5
2018-03-24 12:00:00+00:00,0,0,0,1,0,1
2018-03-24 12:30:00+00:00,0,0,0,0,0,0
2018-03-24 13:00:00+00:00,0,0,0,0,0,0
2018-03-24 13:30:00+00:00,0,0,0,0,0,0
2018-03-24 14:00:00+00:00,0,0,0,0,0,0
2018-03-24 14:30:00+00:00,0,0,0,0,0,0
2018-03-24 15:00:00+00:00,0,0,0,0,0,0
2018-03-24 15:30:00+00:00,0,0,0,0,0,0
2018-03-24 16:00:00+00:00,0,0,0,0,0,0
2018-03-24 16:30:00+00:00,0,0,0,0,0,0
2018-03-24 17:00:00+00:00,0,0,0,0,0,0
2018-03-24 17:30:00+00:00,0,0,0,0,0,0
2018-03-24 18:00:00+00:00,0,0,0,0,0,0
2018-03-24 18:30:00+00:00,0,0,0,0,0,0
2018-03-24 19:00:00+00:00,0,0,0,0,0,0
2018-03-24 19:30:00+00:00,0,0,0,0,0,0
2018-03-24 20:00:00+00:00,0,0,0,0,0,0
2018-03-24 20:30:00+00:00,0,0,0,0,0,0
2018-03-24 21:00:00+00:00,0,0,0,0,0,0
2018-03-24 21:30:00+00:00,0,0,0,0,0,0
2018-03-24 22:00:00+00:00,0,0,0,0,0,0
2018-03-24 22:30:00+00:00,0,0,0,0,8,8
2018-03-24 23:00:00+00:00,0,0,0,0,0,0
2018-03-24 23:30:00+00:00,0,0,0,0,0,0
2018-03-25 00:00:00+00:00,0,0,0,0,0,0
2018-03-25 00:30:00+00:00,0,0,0,0,0,0
2018-03-25 01:00:00+00:00,0,0,0,0,0,0
2018-03-25 01:30:00+00:00,0,0,0,0,0,0
2018-03-25 02:00:00+00:00,0,0,0,0,0,0
2018-03-25 02:30:00+00:00,0,0,0,0,0,0
2018-03-25 03:00:00+00:00,0,0,0,0,0,0
2018-03-25 03:30:00+00:00,0,0,0,0,0,0
2018-03-25 04:00:00+00:00,0,0,0,0,0,0
2018-03-25 04:30:00+00:00,0,0,0,0,0,0
2018-03-25 05:00:00+00:00,0,0,0,0,0,0
2018-03-25 05:30:00+00:00,0,0,0,0,0,0
2018-03-25 06:00:00+00:00,0,0,0,0,0,0
2018-03-25 06:30:00+00:00,0,0,0,0,0,0
2018-03-25 07:00:00+00:00,0,0,0,0,0,0
2018-03-25 07:30:00+00:00,0,0,0,0,0,0
2018-03-25 08:00:00+00:00,0,0,0,0,0,0
2018-03-25 08:30:00+00:00,0,0,0,0,0,0
2018-03-25 09:00:00+00:00,0,0,0,0,0,0
2018-03-25 09:30:00+00:00,0,0,0,0,0,0
2018-03-25 10:00:00+00:00,0,0,0,0,0,0
2018-03-25 10:30:00+00:00,0,0,0,0,0,0
2018-03-25 11:00:00+00:00,0,0,0,0,0,0
2018-03-25 11:30:00+00:00,0,0,0,0,0,0
2018-03-25 12:00:00+00:00,0,0,0,0,0,0
2018-03-25 12:30:00+00:00,0,0,0,0,0,0
2018-03-25 13:00:00+00:00,0,0,0,0,0,0
2018-03-25 13:30:00+00:00,0,0,0,0,0,0
2018-03-25 14:00:00+00:00,0,0,0,0,0,0
2018-03-25 14:30:00+00:00,0,0,0,0,0,0
2018-03-25 15:00:00+00:00,0,0,0,0,0,0
2018-03-25 15:30:00+00:00,0,0,0,0,0,0
2018-03-25 16:00:00+00:00,0,0,0,0,0,0
2018-03-25 16:30:00+00:00,0,0,0,0,0,0
2018-03-25 17:00:00+00:00,0,0,0,0,0,0
2018-03-25 17:30:00+00:00,0,0,0,0,0,0
2018-03-25 18:00:00+00:00,0,0,0,0,0,0
2018-03-25 18:30:00+00:00,0,0,0,0,0,0
2018-03-25 19:00:00+00:00,0,0,0,0,0,0
2018-03-25 19:30:00+00:00,0,0,0,0,0,0
2018-03-25 20:00:00+00:00,0,0,0,0,0,0
2018-03-25 20:30:00+00:00,0,0,0,0,0,0
2018-03-25 21:00:00+00:00,0,0,0,0,0,0
2018-03-25 21:30:00+00:00,0,0,0,0,0,0
2018-03-25 22:00:00+00:00,0,0,4,0,0,4
2018-03-25 22:30:00+00:00,0,0,0,0,0,0
2018-03-25 23:00:00+00:00,0,0,0,0,0,0
2018-03-25 23:30:00+00:00,0,0,0,0,0,0
2018-03-26 00:00:00+00:00,0,0,0,0,0,0
2018-03-26 00:30:00+00:00,0,0,0,0,0,0
2018-03-26 01:00:00+00:00,0,0,0,0,0,0
2018-03-26 01:30:00+00:00,0,0,0,0,0,0
2018-03-26 02:00:00+00:00,0,0,0,0,0,0
2018-03-26 02:30:00+00:00,0,0,0,0,0,0
2018-03-26 03:00:00+00:00,0,1,0,0,0,1
2018-03-26 03:30:00+00:00,0,0,0,0,0,0
2018-03-26 04:00:00+00:00,0,0,0,0,0,0
2018-03-26 04:30:00+00:00,0,0,0,0,0,0
2018-03-26 05:00:00+00:00,0,4,53,0,0,57
2018-03-26 05:30:00+00:00,0,43,134,0,0,177
2018-03-26 06:00:00+00:00,0,0,14,0,0,14
2018-03-26 06:30:00+00:00,0,53,17,0,0,70
2018-03-26 07:00:00+00:00,0,3,4,1,0,8
2018-03-26 07:30:00+00:00,0,0,11,21,0,32
2018-03-26 08:00:00+00:00,0,29,5,5,0,39
2018-03-26 08:30:00+00:00,0,52,15,23,0,90
2018-03-26 09:00:00+00:00,0,43,22,21,0,86
2018-03-26 09:30:00+00:00,0,7,23,14,0,44
2018-03-26 10:00:00+00:00,0,63,18,19,0,100
2018-03-26 10:30:00+00:00,0,6,14,24,0,44
2018-03-26 11:00:00+00:00,0,16,43,47,0,106
2018-03-26 11:30:00+00:00,0,7,65,36,0,108
2018-03-26 12:00:00+00:00,0,17,11,33,0,61
2018-03-26 12:30:00+00:00,0,97,40,8,0,145
2018-03-26 13:00:00+00:00,0,3,20,8,0,31
2018-03-26 13:30:00+00:00,0,8,9,13,0,30
2018-03-26 14:00:00+00:00,0,8,6,79,0,93
2018-03-26 14:30:00+00:00,0,1,3,41,0,45
2018-03-26 15:00:00+00:00,0,3,62,58,0,123
2018-03-26 15:30:00+00:00,0,0,0,4,0,4
2018-03-26 16:00:00+00:00,0,1,6,1,0,8
2018-03-26 16:30:00+00:00,0,0,1,0,0,1
2018-03-26 17:00:00+00:00,0,0,0,0,0,0
2018-03-26 17:30:00+00:00,0,0,0,0,0,0
2018-03-26 18:00:00+00:00,0,0,1,0,0,1
2018-03-26 18:30:00+00:00,0,0,2,0,0,2
2018-03-26 19:00:00+00:00,0,1,0,0,0,1
2018-03-26 19:30:00+00:00,0,0,1,0,0,1
2018-03-26 20:00:00+00:00,0,0,0,0,0,0
2018-03-26 20:30:00+00:00,0,0,0,0,0,0
2018-03-26 21:00:00+00:00,0,0,0,0,0,0
2018-03-26 21:30:00+00:00,0,0,0,0,393,393
2018-03-26 22:00:00+00:00,0,0,0,0,0,0
2018-03-26 22:30:00+00:00,0,0,0,0,0,0
2018-03-26 23:00:00+00:00,0,0,0,0,0,0
2018-03-26 23:30:00+00:00,0,0,0,0,0,0
2018-03-27 00:00:00+00:00,0,0,0,0,0,0
2018-03-27 00:30:00+00:00,0,0,0,0,0,0
2018-03-27 01:00:00+00:00,0,0,0,0,0,0
2018-03-27 01:30:00+00:00,0,0,0,0,0,0
2018-03-27 02:00:00+00:00,0,0,0,0,0,0
2018-03-27 02:30:00+00:00,0,0,0,0,0,0
2018-03-27 03:00:00+00:00,0,0,0,0,0,0
2018-03-27 03:30:00+00:00,0,3,0,0,0,3
2018-03-27 04:00:00+00:00,0,0,0,0,0,0
2018-03-27 04:30:00+00:00,0,0,3,0,0,3
2018-03-27 05:00:00+00:00,0,17,101,0,0,118
2018-03-27 05:30:00+00:00,0,28,6,0,0,34
2018-03-27 06:00:00+00:00,0,76,53,0,0,129
2018-03-27 06:30:00+00:00,0,35,3,0,0,38
2018-03-27 07:00:00+00:00,0,77,5,0,0,82
2018-03-27 07:30:00+00:00,0,17,25,0,0,42
2018-03-27 08:00:00+00:00,0,31,10,27,0,68
2018-03-27 08:30:00+00:00,0,19,17,82,0,118
2018-03-27 09:00:00+00:00,0,35,17,9,0,61
2018-03-27 09:30:00+00:00,0,21,20,8,0,49
2018-03-27 10:00:00+00:00,0,39,11,23,0,73
2018-03-27 10:30:00+00:00,0,19,2,22,0,43
2018-03-27 11:00:00+00:00,0,26,11,55,0,92
2018-03-27 11:30:00+00:00,0,11,16,11,0,38
2018-03-27 12:00:00+00:00,0,2,20,26,0,48
2018-03-27 12:30:00+00:00,0,19,5,8,0,32
2018-03-27 13:00:00+00:00,0,20,5,18,0,43
2018-03-27 13:30:00+00:00,0,30,33,4,0,67
2018-03-27 14:00:00+00:00,0,9,6,22,0,37
2018-03-27 14:30:00+00:00,0,2,27,75,0,104
2018-03-27 15:00:00+00:00,0,0,1,25,0,26
2018-03-27 15:30:00+00:00,0,80,54,7,0,141
2018-03-27 16:00:00+00:00,0,11,0,4,0,15
2018-03-27 16:30:00+00:00,0,0,0,0,0,0
2018-03-27 17:00:00+00:00,0,3,0,0,0,3
2018-03-27 17:30:00+00:00,0,0,1,0,0,1
2018-03-27 18:00:00+00:00,0,0,0,0,0,0
2018-03-27 18:30:00+00:00,0,0,0,0,0,0
2018-03-27 19:00:00+00:00,0,0,1,0,0,1
2018-03-27 19:30:00+00:00,0,0,0,0,0,0
2018-03-27 20:00:00+00:00,0,0,0,0,0,0
2018-03-27 20:30:00+00:00,0,0,0,0,0,0
2018-03-27 21:00:00+00:00,0,0,0,0,0,0
2018-03-27 21:30:00+00:00,0,0,0,0,443,443
2018-03-27 22:00:00+00:00,0,0,0,0,0,0
2018-03-27 22:30:00+00:00,0,0,0,0,0,0
2018-03-27 23:00:00+00:00,0,0,0,0,0,0
2018-03-27 23:30:00+00:00,0,0,0,0,0,0
2018-03-28 00:00:00+00:00,0,0,0,0,0,0
2018-03-28 00:30:00+00:00,0,0,0,0,0,0
2018-03-28 01:00:00+00:00,0,0,0,0,0,0
2018-03-28 01:30:00+00:00,0,0,0,0,0,0
2018-03-28 02:00:00+00:00,0,0,0,0,0,0
2018-03-28 02:30:00+00:00,0,0,0,0,0,0
2018-03-28 03:00:00+00:00,0,0,0,3,0,3
2018-03-28 03:30:00+00:00,0,12,0,0,0,12
2018-03-28 04:00:00+00:00,0,0,0,0,0,0
2018-03-28 04:30:00+00:00,0,0,6,0,0,6
2018-03-28 05:00:00+00:00,0,5,55,0,0,60
2018-03-28 05:30:00+00:00,0,111,5,0,0,116
2018-03-28 06:00:00+00:00,0,61,19,2,0,82
2018-03-28 06:30:00+00:00,0,1,11,4,0,16
2018-03-28 07:00:00+00:00,0,72,12,7,0,91
2018-03-28 07:30:00+00:00,0,18,15,2,0,35
2018-03-28 08:00:00+00:00,0,3,4,24,0,31
2018-03-28 08:30:00+00:00,0,51,13,50,0,114
2018-03-28 09:00:00+00:00,0,13,27,19,0,59
2018-03-28 09:30:00+00:00,0,38,11,12,0,61
2018-03-28 10:00:00+00:00,0,8,6,32,0,46
2018-03-28 10:30:00+00:00,0,6,32,17,0,55
2018-03-28 11:00:00+00:00,0,24,36,5,0,65
2018-03-28 11:30:00+00:00,0,1,33,12,0,46
2018-03-28 12:00:00+00:00,0,30,12,1,0,43
2018-03-28 12:30:00+00:00,0,6,40,4,0,50
2018-03-28 13:00:00+00:00,0,4,4,4,0,12
2018-03-28 13:30:00+00:00,0,37,18,9,0,64
2018-03-28 14:00:00+00:00,0,19,17,10,0,46
2018-03-28 14:30:00+00:00,0,0,9,28,0,37
2018-03-28 15:00:00+00:00,0,1,1,14,0,16
2018-03-28 15:30:00+00:00,0,6,77,30,0,113
2018-03-28 16:00:00+00:00,0,56,13,0,0,69
2018-03-28 16:30:00+00:00,0,10,6,0,0,16
2018-03-28 17:00:00+00:00,0,0,52,0,0,52
2018-03-28 17:30:00+00:00,0,0,4,0,0,4
2018-03-28 18:00:00+00:00,0,0,0,0,0,0
2018-03-28 18:30:00+00:00,0,0,27,0,0,27
2018-03-28 19:00:00+00:00,0,0,2,0,0,2
2018-03-28 19:30:00+00:00,0,8,0,0,0,8
2018-03-28 20:00:00+00:00,0,0,0,0,0,0
2018-03-28 20:30:00+00:00,0,2,0,0,0,2
2018-03-28 21:00:00+00:00,0,0,0,0,0,0
2018-03-28 21:30:00+00:00,0,0,0,0,541,541
2018-03-28 22:00:00+00:00,0,0,0,0,0,0
2018-03-28 22:30:00+00:00,0,0,0,0,0,0
2018-03-28 23:00:00+00:00,0,0,0,0,0,0
2018-03-28 23:30:00+00:00,0,0,0,0,0,0
2018-03-29 00:00:00+00:00,0,0,0,0,0,0
2018-03-29 00:30:00+00:00,0,0,0,0,0,0
2018-03-29 01:00:00+00:00,0,0,0,0,0,0
2018-03-29 01:30:00+00:00,0,0,0,0,0,0
2018-03-29 02:00:00+00:00,0,0,0,0,0,0
2018-03-29 02:30:00+00:00,0,0,0,0,0,0
2018-03-29 03:00:00+00:00,0,3,0,0,0,3
2018-03-29 03:30:00+00:00,0,0,0,5,0,5
2018-03-29 04:00:00+00:00,0,0,0,3,0,3
2018-03-29 04:30:00+00:00,0,0,0,0,0,0
2018-03-29 05:00:00+00:00,0,0,1,0,0,1
2018-03-29 05:30:00+00:00,0,15,38,1,0,54
2018-03-29 06:00:00+00:00,0,13,4,2,0,19
2018-03-29 06:30:00+00:00,0,30,14,9,0,53
2018-03-29 07:00:00+00:00,0,30,34,34,0,98
2018-03-29 07:30:00+00:00,0,29,94,9,0,132
2018-03-29 08:00:00+00:00,0,23,28,39,0,90
2018-03-29 08:30:00+00:00,0,36,22,28,0,86
2018-03-29 09:00:00+00:00,0,15,14,24,0,53
2018-03-29 09:30:00+00:00,0,32,6,46,0,84
2018-03-29 10:00:00+00:00,0,2,1,56,0,59
2018-03-29 10:30:00+00:00,0,13,4,32,0,49
2018-03-29 11:00:00+00:00,0,7,9,13,0,29
2018-03-29 11:30:00+00:00,0,30,9,27,0,66
2018-03-29 12:00:00+00:00,0,10,15,48,0,73
2018-03-29 12:30:00+00:00,0,6,2,30,0,38
2018-03-29 13:00:00+00:00,2613,61,13,15,0,2702
2018-03-29 13:30:00+00:00,0,32,38,40,0,110
2018-03-29 14:00:00+00:00,0,27,1,14,0,42
2018-03-29 14:30:00+00:00,0,50,0,13,0,63
2018-03-29 15:00:00+00:00,2,1,1,30,0,34
2018-03-29 15:30:00+00:00,0,0,8,14,0,22
2018-03-29 16:00:00+00:00,0,4,152,3,0,159
2018-03-29 16:30:00+00:00,0,0,8,0,0,8
2018-03-29 17:00:00+00:00,0,0,1,0,0,1
2018-03-29 17:30:00+00:00,0,0,0,0,0,0
2018-03-29 18:00:00+00:00,0,0,4,0,0,4
2018-03-29 18:30:00+00:00,0,0,1,0,0,1
2018-03-29 19:00:00+00:00,0,0,1,0,0,1
2018-03-29 19:30:00+00:00,0,0,0,0,0,0
2018-03-29 20:00:00+00:00,0,0,0,0,0,0
2018-03-29 20:30:00+00:00,0,0,9,0,0,9
2018-03-29 21:00:00+00:00,0,0,0,0,0,0
2018-03-29 21:30:00+00:00,0,0,0,0,414,414
2018-03-29 22:00:00+00:00,0,0,0,0,0,0
2018-03-29 22:30:00+00:00,0,0,0,0,0,0
2018-03-29 23:00:00+00:00,0,0,0,0,0,0
2018-03-29 23:30:00+00:00,0,0,0,0,0,0
2018-03-30 00:00:00+00:00,0,0,0,0,0,0
2018-03-30 00:30:00+00:00,0,0,0,0,0,0
2018-03-30 01:00:00+00:00,0,0,0,0,0,0
2018-03-30 01:30:00+00:00,0,0,0,0,0,0
2018-03-30 02:00:00+00:00,0,0,0,0,0,0
2018-03-30 02:30:00+00:00,0,0,0,0,0,0
2018-03-30 03:00:00+00:00,0,3,0,4,0,7
2018-03-30 03:30:00+00:00,0,0,0,0,0,0
2018-03-30 04:00:00+00:00,0,0,0,1,0,1
2018-03-30 04:30:00+00:00,0,10,0,0,0,10
2018-03-30 05:00:00+00:00,0,83,14,0,0,97
2018-03-30 05:30:00+00:00,0,43,0,0,0,43
2018-03-30 06:00:00+00:00,0,69,1,6,0,76
2018-03-30 06:30:00+00:00,0,1,0,1,0,2
2018-03-30 07:00:00+00:00,0,13,48,1,0,62
2018-03-30 07:30:00+00:00,0,16,3,1,0,20
2018-03-30 08:00:00+00:00,0,8,1,44,0,53
2018-03-30 08:30:00+00:00,0,6,3,90,0,99
2018-03-30 09:00:00+00:00,0,15,3,15,0,33
2018-03-30 09:30:00+00:00,0,12,8,82,0,102
2018-03-30 10:00:00+00:00,0,30,2,24,0,56
2018-03-30 10:30:00+00:00,0,5,10,63,0,78
2018-03-30 11:00:00+00:00,0,5,1,35,0,41
2018-03-30 11:30:00+00:00,0,24,10,13,0,47
2018-03-30 12:00:00+00:00,0,17,35,12,0,64
2018-03-30 12:30:00+00:00,0,31,15,11,0,57
